ID,CoverageField2A,CoverageField4B,CoverageField11A,SalesField2B,SalesField8,SalesField13,PersonalField4A,PersonalField9,PersonalField13,PersonalField24,PersonalField29,PersonalField34,PersonalField39,PersonalField44,PersonalField49,PersonalField54,PersonalField59,PersonalField64,PersonalField69,PersonalField74,PersonalField79,PropertyField1A,PropertyField8,PropertyField12,PropertyField17,PropertyField21B,PropertyField26A,PropertyField39B,GeographicField3A,GeographicField5B,GeographicField8A,GeographicField10B,GeographicField13A,GeographicField15B,GeographicField18A,GeographicField20B,GeographicField23A,GeographicField25B,GeographicField28A,GeographicField30B,GeographicField33A,GeographicField35B,GeographicField38A,GeographicField40B,GeographicField43A,GeographicField45B,GeographicField48A,GeographicField50B,GeographicField53A,GeographicField55B,GeographicField58A,GeographicField60B,TARGET
242030,17,22,2,23,7228,0,4,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,4,1,23,15,18,17,16,25,25,24,25,-1,16,-1,18,12,13,8,7,6,23,11,10,11,11,17,10,10,22,0
427271,10,17,17,1,35296,0,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,14,0,4,1,17,16,7,9,13,1,25,1,2,-1,12,-1,16,11,8,7,16,3,5,2,22,15,11,14,20,17,9,1
366244,12,18,3,19,63713,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,4,1,19,11,19,25,24,14,25,15,22,-1,8,-1,10,7,3,15,11,5,23,25,20,21,22,23,3,12,24,0
110265,18,23,4,17,29604,0,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,1,1,23,2,1,8,13,9,25,9,13,-1,12,-1,3,10,17,11,22,7,22,10,21,16,14,15,19,5,7,0
252556,10,17,6,16,55033,0,12,2,2,1,1,1,0,0,0,0,1,0,0,0,1,13,1,1,2,17,9,16,16,18,5,25,5,11,-1,21,-1,3,8,9,4,17,8,13,10,13,17,16,15,19,7,20,0
377433,7,10,24,2,29115,1,5,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,1,10,11,8,7,13,2,25,2,4,-1,10,-1,12,10,21,6,2,12,4,8,6,13,9,13,19,13,10,0
163465,7,10,9,9,19953,0,3,2,2,1,1,1,0,0,0,1,0,0,0,0,1,12,1,4,0,10,8,23,12,19,5,25,5,16,-1,21,-1,8,11,14,11,10,13,10,12,17,22,18,25,6,9,11,1
63663,6,9,25,21,43956,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,0,9,9,25,6,15,25,25,24,23,-1,15,-1,21,10,12,3,3,4,23,11,10,8,6,13,18,18,2,0
121454,13,20,5,2,54100,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,4,1,20,12,19,6,13,2,25,2,14,-1,4,-1,24,19,10,5,9,6,9,1,7,7,6,12,20,7,12,0
263706,7,18,4,21,33146,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,1,10,12,10,12,14,24,25,24,24,-1,16,-1,21,12,18,8,7,5,23,11,11,4,11,15,17,5,7,0
303423,11,17,3,19,53790,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,25,0,3,1,18,8,4,23,13,10,25,9,14,-1,9,-1,17,25,25,25,25,25,22,11,7,14,17,19,18,15,24,0
403369,17,23,2,21,39689,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,2,23,5,4,23,24,14,25,15,22,-1,6,-1,4,1,1,11,10,1,10,20,17,19,17,22,2,9,21,0
292425,7,11,22,4,19575,0,5,3,2,0,2,1,0,0,0,0,0,0,0,0,0,7,0,4,1,12,10,4,7,13,2,25,2,6,-1,6,-1,11,9,7,15,18,5,1,1,3,14,10,16,17,16,11,0
269393,25,25,2,20,67145,0,19,2,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,4,1,25,14,2,22,23,14,25,16,23,-1,2,-1,6,5,5,15,9,5,23,25,20,25,25,23,2,8,24,0
366979,5,7,5,16,3629,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,2,0,7,6,21,5,21,5,25,4,19,-1,22,-1,4,1,8,6,7,6,15,12,13,17,8,15,13,7,6,0
346590,12,18,16,5,61465,0,8,3,2,0,1,1,0,0,0,0,0,0,0,0,0,22,0,1,1,19,4,1,21,20,5,25,5,11,-1,22,-1,5,13,24,9,14,18,19,12,20,25,24,25,1,7,25,0
397165,7,11,9,4,4774,0,10,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,1,4,1,11,15,15,14,13,2,25,2,18,-1,7,-1,25,25,18,6,2,7,8,1,8,7,4,10,22,14,9,0
273276,7,11,9,11,41953,0,17,1,2,0,2,1,0,0,0,0,0,0,0,0,0,20,1,2,1,12,18,20,5,13,2,25,2,3,-1,5,-1,20,8,17,16,4,8,6,10,5,13,18,16,22,12,2,1
344510,11,17,6,6,39596,0,12,1,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,1,18,7,8,6,13,2,25,2,4,-1,11,-1,16,12,4,21,24,3,2,2,24,10,2,8,23,7,10,1
112239,6,17,25,12,65018,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,0,8,5,17,16,13,10,25,10,15,-1,13,-1,2,7,18,8,24,8,24,11,13,18,8,19,10,16,14,0
39624,4,4,6,17,28044,0,9,2,2,0,3,1,0,1,0,0,0,0,0,1,0,7,1,4,0,4,12,22,8,13,2,25,2,3,25,1,-1,20,10,25,21,17,25,3,8,3,13,7,18,20,12,6,0
313229,1,1,20,24,54721,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,0,4,1,1,9,25,4,14,25,25,25,25,-1,17,-1,8,6,18,5,3,6,23,11,9,10,8,17,14,4,3,0
326145,10,16,7,2,25321,0,22,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,1,4,1,17,9,7,20,13,2,25,2,15,-1,8,-1,14,11,16,17,22,14,8,6,1,21,18,22,7,9,23,0
15338,13,24,9,17,40359,1,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,20,12,18,7,13,10,25,10,16,-1,16,-1,2,16,20,5,14,12,15,11,13,2,1,5,21,17,5,0
324085,5,6,5,9,14429,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,0,1,0,7,4,16,8,20,5,25,5,11,-1,19,-1,5,13,25,8,23,24,21,11,19,13,5,7,22,4,2,0
84863,14,21,5,10,53835,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,0,21,8,4,16,13,2,25,2,2,-1,2,-1,20,10,25,25,24,24,1,8,2,20,15,18,14,7,22,0
402552,6,17,25,15,27560,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,2,0,10,7,13,20,13,12,25,9,8,-1,16,-1,17,18,22,11,16,13,15,10,8,21,21,17,10,19,22,0
230594,16,22,4,2,62771,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,1,4,1,22,24,7,6,13,2,25,2,2,-1,4,-1,24,14,13,14,15,16,1,9,1,16,12,17,20,10,9,1
185019,23,24,1,20,30438,0,2,3,2,0,3,1,0,1,0,0,0,0,0,1,0,16,1,4,3,25,21,1,22,13,2,25,2,3,-1,1,-1,20,20,13,25,25,14,3,11,2,21,23,23,5,2,22,0
298853,2,5,18,22,45459,0,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,0,1,9,24,18,21,14,25,16,25,-1,2,-1,7,8,2,5,1,3,10,3,22,4,6,9,20,9,11,0
131172,17,22,4,6,60974,0,11,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,23,8,3,8,13,2,25,2,15,-1,15,-1,24,12,7,10,21,6,12,4,24,15,4,15,19,13,6,0
345951,9,15,3,8,16722,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,1,1,16,8,16,24,20,5,25,5,14,-1,21,-1,6,4,7,7,4,6,16,11,14,21,21,22,7,13,25,0
112596,13,19,5,16,38150,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,20,1,1,0,20,7,4,22,20,5,25,5,11,-1,22,-1,5,7,22,7,22,15,20,12,20,23,25,21,12,16,24,0
379942,1,1,9,25,3486,0,17,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,0,1,12,25,3,14,23,25,25,24,-1,17,-1,21,11,16,3,11,6,23,10,12,7,4,14,22,14,1,0
115605,10,16,7,3,43555,0,20,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,16,18,11,13,13,2,25,2,2,-1,3,-1,15,5,2,12,16,3,8,9,4,6,4,6,23,14,16,1
262562,17,23,4,6,31053,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,24,0,3,0,23,15,15,14,19,5,25,5,11,-1,19,-1,12,18,25,7,25,19,21,11,20,13,14,13,22,19,12,0
28129,7,10,9,15,49325,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,0,4,1,11,14,15,18,23,18,25,18,25,-1,1,-1,18,18,20,4,4,9,17,3,16,10,17,20,7,16,11,0
289839,7,10,9,11,16089,0,24,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,0,1,1,11,12,10,4,17,5,25,5,14,-1,24,-1,7,5,17,6,19,10,18,11,12,15,9,15,20,9,5,0
52728,17,23,2,9,26367,0,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,23,10,5,14,13,2,25,2,5,-1,1,-1,25,10,1,10,8,12,2,9,6,14,7,15,19,10,18,0
419730,19,23,10,3,31821,0,11,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,1,24,7,6,21,13,2,25,2,7,-1,11,-1,14,5,25,17,22,23,7,8,1,20,17,18,13,6,23,0
428549,5,7,10,21,36753,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,1,8,13,16,11,16,24,25,24,23,-1,12,-1,11,8,2,8,3,2,17,15,9,12,6,17,10,5,8,0
272698,4,4,13,18,27442,0,19,2,2,2,1,1,0,0,0,0,0,0,0,0,2,23,0,1,1,4,1,5,15,16,6,25,5,17,-1,25,-1,19,8,23,5,13,15,18,10,10,21,20,21,5,8,14,1
142822,3,3,7,12,37848,0,13,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10,0,4,1,3,9,18,13,13,2,25,2,1,-1,4,-1,24,10,4,13,15,10,6,10,1,8,2,7,23,12,19,1
388343,4,4,6,12,2962,0,19,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,4,5,23,6,17,5,25,5,17,-1,24,-1,19,4,11,6,12,10,14,10,8,11,3,12,20,9,11,0
209408,11,17,6,8,51330,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,3,1,18,11,2,12,16,5,25,5,11,-1,21,-1,6,3,20,4,15,5,18,11,17,17,13,16,16,16,16,1
40145,5,6,11,5,19885,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,0,1,0,6,13,19,10,15,5,25,5,8,-1,20,-1,3,6,17,6,22,12,17,12,15,19,12,18,13,14,15,1
319170,25,25,1,5,26322,0,6,3,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,1,1,25,19,12,15,17,5,25,5,11,-1,19,-1,22,13,23,14,24,25,16,10,14,25,25,24,1,5,25,0
5095,10,17,7,12,13842,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,1,4,0,17,25,23,4,13,2,25,2,18,-1,7,-1,25,10,18,11,8,13,8,1,7,7,6,10,25,25,4,1
395851,5,6,5,19,64495,0,16,2,2,0,2,1,0,0,0,0,0,0,0,0,0,9,1,4,1,7,17,24,2,13,2,25,2,8,-1,7,-1,18,14,14,7,6,6,8,1,7,7,5,7,24,13,2,0
315307,9,21,7,14,10058,0,9,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,15,17,13,16,14,24,25,24,25,-1,12,-1,8,6,10,7,4,4,23,12,12,9,3,15,13,6,19,0
344261,4,4,25,20,47954,0,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,4,0,5,12,20,15,23,14,25,15,22,-1,8,-1,10,9,5,8,9,7,25,25,17,19,23,22,3,5,19,1
83889,9,15,7,2,2557,0,10,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,0,16,3,10,15,13,2,25,2,5,-1,13,-1,14,9,2,18,6,7,8,7,1,9,5,8,23,15,15,0
229639,11,18,6,12,24161,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,1,2,18,22,15,10,13,13,25,11,19,-1,11,-1,18,12,19,3,23,13,15,10,6,20,13,23,2,6,23,0
354797,8,13,4,15,46126,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,14,2,7,14,13,6,25,8,16,-1,17,-1,18,9,6,1,1,6,24,6,1,11,7,20,6,4,24,0
198345,2,2,16,10,9274,0,14,1,2,0,1,1,0,0,0,0,0,0,0,0,0,19,1,1,0,2,4,19,14,20,5,25,5,12,-1,23,-1,5,7,19,12,14,12,19,12,20,21,17,19,13,21,17,1
33863,16,25,4,18,56531,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,5,1,22,16,21,25,13,23,25,24,25,-1,16,-1,18,18,19,11,14,11,25,16,10,23,24,24,1,5,24,0
389125,7,12,4,21,19942,0,1,3,2,0,3,1,0,1,0,0,0,0,0,1,0,4,0,4,0,12,16,16,9,14,25,25,25,24,-1,16,-1,21,7,6,6,2,4,15,9,11,9,2,15,14,9,15,0
10487,1,3,21,20,37581,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,2,0,1,5,17,6,13,13,25,11,19,-1,3,-1,1,6,18,5,15,8,23,12,6,-1,-1,-1,-1,14,4,0
387505,18,23,2,8,36805,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,1,0,23,25,13,18,17,5,25,5,11,-1,21,-1,22,4,14,10,21,11,15,13,17,21,23,19,9,7,23,0
402088,5,7,11,19,59683,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0,7,6,23,21,24,14,25,15,22,-1,9,-1,10,13,9,14,15,6,10,24,18,9,22,22,3,3,23,0
419949,9,14,20,23,64690,0,24,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,4,0,14,25,25,17,23,5,25,5,23,-1,18,-1,23,25,25,6,4,6,21,13,1,11,13,18,6,20,22,0
187463,11,18,3,12,19031,0,25,2,2,0,3,1,0,1,0,0,0,0,0,1,0,12,0,4,0,18,14,3,5,13,2,25,2,7,-1,13,-1,14,8,17,13,4,14,9,9,1,-1,-1,-1,-1,7,9,0
297580,25,25,1,6,32138,0,24,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,3,2,25,22,9,15,21,5,25,5,16,-1,19,-1,8,8,14,14,20,15,14,12,14,21,21,19,10,13,21,0
369768,6,8,10,8,65356,0,13,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,1,8,3,9,13,13,2,25,2,5,-1,4,-1,11,3,4,16,12,13,7,8,2,14,2,15,18,5,20,0
162234,9,14,7,11,27970,0,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,2,1,15,9,19,17,16,6,25,5,18,-1,24,-1,7,6,13,10,21,9,11,9,9,18,10,17,15,13,16,0
122958,5,6,11,7,60271,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,4,0,6,4,18,12,16,5,25,5,8,-1,20,-1,3,3,10,4,18,10,13,14,13,17,10,19,15,8,18,1
57439,11,18,3,4,6061,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,0,19,4,12,15,13,2,25,2,7,-1,7,-1,14,8,22,19,25,10,2,11,1,20,13,19,11,8,16,0
282078,25,25,2,8,33283,1,-1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,0,4,0,25,7,1,22,13,2,25,2,4,-1,12,-1,16,5,5,24,25,4,4,3,23,24,23,22,3,11,25,0
201336,7,11,9,12,25687,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,1,1,11,4,9,12,20,5,25,5,14,-1,21,-1,12,1,4,8,18,5,14,10,13,23,20,22,4,6,20,1
193040,5,6,5,13,31387,1,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,12,1,2,1,7,14,20,6,13,2,25,2,13,-1,11,-1,25,12,19,5,5,8,6,2,22,9,5,11,21,12,5,0
429381,9,14,8,16,6829,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,1,0,14,14,8,8,15,5,25,5,8,-1,20,-1,3,3,17,6,5,11,18,10,14,17,14,14,14,11,5,0
46335,8,14,3,23,18570,0,12,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,0,4,1,14,19,18,19,25,14,25,14,22,-1,9,-1,10,8,13,10,6,8,10,25,21,21,21,23,1,8,23,0
172890,10,16,7,16,327,0,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,1,1,17,11,21,14,13,10,25,9,12,-1,14,-1,6,5,4,10,19,9,22,15,8,18,12,18,11,11,15,0
138788,2,1,17,22,34734,0,21,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,2,0,1,12,25,1,23,15,25,16,23,-1,3,-1,6,7,14,2,3,9,18,3,21,2,17,13,9,1,1,0
368266,12,19,6,3,34464,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,19,14,22,21,17,5,25,5,14,-1,25,-1,3,1,2,7,7,2,14,11,14,22,24,21,6,7,22,1
119175,17,23,2,5,26176,0,20,3,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,3,23,12,8,18,20,5,25,5,17,-1,22,-1,13,4,12,8,12,9,10,11,7,20,18,19,13,12,21,0
155588,25,25,3,21,38401,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,1,25,25,17,20,14,24,25,24,24,-1,10,-1,21,23,23,10,24,19,22,19,23,8,11,14,21,24,22,0
347360,9,15,19,2,66692,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,1,1,16,12,4,19,18,5,25,5,11,-1,22,-1,5,10,15,8,10,11,20,11,22,24,24,25,3,13,25,1
352413,6,9,9,7,19214,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,4,0,10,7,21,15,13,10,25,9,12,-1,18,-1,3,5,11,10,17,7,25,11,9,16,9,14,15,8,10,1
57613,24,25,1,18,33768,0,17,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,0,4,1,25,7,10,25,25,13,25,14,20,-1,6,-1,10,22,19,15,11,21,10,25,18,23,25,23,2,2,24,0
157362,5,7,25,7,48918,0,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,4,0,8,6,14,11,13,9,25,9,8,-1,8,-1,17,10,17,17,21,11,15,10,9,21,21,18,15,8,13,0
297189,16,22,2,7,11718,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,1,4,1,22,14,16,11,13,2,25,2,7,-1,11,-1,24,12,12,11,20,3,13,4,25,9,2,8,24,14,11,0
296397,25,25,2,7,62008,0,-1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,0,4,1,25,6,1,7,13,2,25,2,4,-1,10,-1,23,11,20,8,10,9,5,2,25,16,8,15,18,15,11,0
136727,8,13,8,15,54792,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,0,13,9,2,6,13,10,25,10,13,-1,14,-1,17,19,22,6,12,10,15,13,14,14,5,7,21,13,14,0
401600,4,3,13,12,58137,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,13,0,2,0,4,7,25,4,22,5,25,5,17,-1,23,-1,8,5,12,8,20,7,18,9,6,14,7,9,17,9,2,0
164627,11,18,6,10,58065,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,1,18,17,21,22,18,5,25,5,18,-1,25,-1,7,5,6,9,21,8,14,12,13,15,7,19,10,10,20,1
225783,1,1,11,25,62447,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,2,0,1,5,21,5,14,23,25,25,24,-1,14,-1,21,20,10,3,5,6,24,10,11,5,5,11,17,15,8,0
281034,3,2,16,13,11367,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,18,0,2,0,2,5,7,7,13,2,25,2,4,-1,9,-1,13,7,13,15,20,8,5,3,25,17,13,20,14,6,7,0
98855,8,13,3,8,42934,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,1,14,6,12,12,15,5,25,5,8,-1,21,-1,2,3,17,9,12,10,16,11,15,22,20,20,4,12,16,0
379918,1,1,11,22,37035,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,1,0,1,2,22,8,13,12,25,11,19,-1,15,-1,1,5,22,3,7,11,22,10,7,14,5,21,6,14,15,1
227124,25,25,3,2,3221,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,1,4,2,25,25,2,16,13,1,25,1,2,-1,11,-1,16,15,7,20,17,6,6,2,22,19,20,17,16,18,24,0
50196,10,16,17,14,4707,0,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,15,1,2,2,17,5,4,15,13,2,25,2,2,-1,8,-1,20,17,11,25,24,12,3,11,2,18,16,17,17,4,21,0
393806,3,3,7,25,50893,0,7,2,2,0,3,1,0,1,0,0,0,0,0,1,0,4,0,4,0,3,14,25,5,14,25,25,25,23,-1,15,-1,3,4,13,6,14,4,22,13,11,7,3,17,15,20,3,0
192558,6,17,10,22,12937,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,4,1,8,5,16,6,23,14,25,15,22,-1,3,-1,10,7,6,6,6,6,10,21,19,7,17,18,17,14,6,0
332283,4,4,13,22,29737,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,4,0,4,9,14,11,24,14,25,15,22,-1,9,-1,10,11,7,8,14,4,12,25,18,17,23,22,4,14,15,0
335750,14,20,2,5,9637,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,0,3,0,21,2,2,9,13,1,25,1,2,-1,11,-1,16,11,9,10,17,5,5,2,22,17,14,17,17,11,5,0
196153,22,24,1,2,4502,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,19,0,1,0,25,14,6,7,18,5,25,5,11,-1,22,-1,12,7,22,4,7,14,21,13,15,15,8,9,22,19,4,0
23486,11,17,3,8,44153,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,23,0,1,1,18,8,11,16,16,6,25,5,17,-1,25,-1,19,8,18,7,18,13,14,10,10,23,25,22,7,6,24,0
422295,23,24,1,9,7919,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,1,25,10,2,16,13,2,25,2,6,-1,16,-1,22,13,12,13,19,6,4,2,23,20,21,17,15,12,20,0
281082,11,17,6,23,59040,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,18,7,9,18,21,19,25,21,25,-1,4,25,6,6,7,6,2,6,22,3,14,17,13,22,4,4,21,0
151628,4,13,12,21,55766,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,1,5,11,18,6,22,15,25,16,24,-1,2,-1,7,10,13,2,1,12,21,3,21,10,8,16,12,12,16,0
331232,5,7,10,9,11080,0,15,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,1,4,1,8,14,19,1,13,2,25,2,5,-1,5,-1,25,21,20,4,2,9,2,11,6,4,5,4,24,21,1,0
19823,5,6,11,5,50593,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,2,0,7,4,15,13,20,5,25,5,16,-1,20,-1,6,5,11,6,4,9,16,10,14,17,13,21,11,11,16,1
88048,14,20,2,17,4893,1,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,21,7,18,15,23,19,25,19,25,-1,5,25,6,5,7,7,1,7,20,3,15,2,12,17,21,13,10,0
286087,5,7,11,10,3390,0,2,3,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,1,7,11,14,10,13,2,25,2,1,-1,1,-1,24,9,4,13,12,10,9,9,5,8,2,5,22,16,16,0
46455,11,18,16,3,32378,0,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,8,1,4,2,19,8,10,8,13,2,25,2,7,-1,13,-1,24,10,16,12,17,6,4,2,23,9,5,10,23,18,9,0
247064,4,4,13,21,10261,0,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,1,4,15,25,15,23,14,25,15,22,-1,4,-1,10,13,6,11,12,4,12,23,18,16,14,21,8,20,11,0
262726,8,12,22,5,2495,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,17,1,2,1,7,13,18,3,13,2,25,2,18,-1,5,-1,25,12,19,3,6,10,9,1,9,8,6,18,24,18,2,0
257977,9,14,7,3,27905,0,4,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,4,0,15,19,16,13,13,2,25,2,18,-1,7,-1,25,14,6,11,10,6,9,3,8,1,17,16,19,10,10,0
293777,7,10,9,9,51435,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,10,7,21,13,13,2,25,2,6,25,14,-1,22,14,21,25,7,8,5,3,23,2,19,1,25,10,18,1
199677,20,24,1,18,23522,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,1,24,15,10,11,14,25,25,24,24,-1,15,-1,21,6,2,8,9,3,23,13,11,14,12,21,6,11,12,0
423751,13,20,2,14,55748,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,1,2,20,9,10,15,21,5,25,5,16,-1,25,-1,6,3,5,5,18,8,10,11,14,19,14,18,13,10,14,0
131315,8,12,8,3,20195,0,17,2,2,0,3,1,0,1,0,0,0,0,0,1,0,6,1,4,0,13,9,23,1,13,2,25,2,3,-1,4,-1,15,17,7,7,2,6,3,8,4,5,6,6,25,18,2,1
421054,10,16,3,23,10754,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,0,16,17,10,11,15,25,25,24,23,-1,15,-1,21,7,2,4,9,1,24,11,11,12,6,14,11,11,9,0
368115,4,3,13,25,26513,0,18,3,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,4,1,4,14,24,11,24,14,25,15,22,-1,9,-1,10,25,19,2,2,7,10,21,18,8,10,12,16,9,10,0
426530,5,6,5,18,30877,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,21,1,1,0,6,5,12,6,18,5,25,5,14,-1,25,-1,12,5,19,3,8,8,17,10,15,8,5,10,21,13,9,0
193551,3,2,15,24,53428,0,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,0,3,14,25,1,15,25,25,24,23,-1,15,-1,21,7,9,4,3,7,24,10,10,6,2,12,20,10,4,0
201993,10,16,7,8,37773,0,11,1,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,16,9,19,13,15,5,25,5,7,-1,25,-1,2,4,18,9,24,18,19,13,22,19,10,16,15,14,15,1
395688,8,14,8,12,58708,0,8,2,2,0,3,1,0,1,0,0,0,0,0,1,0,19,0,1,0,14,11,24,18,19,5,25,5,11,-1,21,-1,22,15,25,4,10,21,19,11,17,10,11,5,23,17,18,1
131949,21,24,3,13,51240,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,7,0,2,0,24,24,23,19,13,2,25,2,2,-1,2,-1,20,20,22,24,24,16,3,20,5,19,12,18,12,9,21,0
37355,6,9,5,15,64437,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,0,3,1,1,4,1,11,17,5,25,5,11,-1,20,-1,8,10,24,8,19,9,20,15,17,6,11,1,25,7,11,0
